barcode,name,price,quantity,qty_unit,computed_unit_price,computed_unit_label,has_promo,PromotionIds,RewardTypes,AnyGift,AnyMulti,manufacturer,country,description,price_update_date
5000204114898,גלייד ארוסול מבשם אוויר ניחוח מרכך כביסה,12.9,300.0,ml,4.3,per_100ml,False,,,,,דיפלומט,הולנד,מבשם אוויר בניחוח מרכך כביסה,2025-06-19
5000204153842,גלייד מילוי אוטומטי בניחוח וניל,22.9,1.0,,,,True,4257617,8,0,1,דיפלומט,טורקיה,גלייד מילוי אוטומטי בניחוח וניל,2025-06-19
5000204153903,גלייד מילוי אוטומטי בניחוח מרכך כביסה,22.9,1.0,,,,True,4257617,8,0,1,דיפלומט,טורקיה,גלייד מילוי אוטומטי בניחוח מרכך כביסה,2025-06-19
5000204078565,גלייד מילוי מיני ספריי שושנת העמקים,10.9,0.0,,,,False,,,,,דיפלומט,הולנד,מילוי מיני ספריי בניחוח שושנת העמקים,2025-06-19
4801234159863,גלייד מיני גל ניחוח חבצלות,9.9,70.0,g,14.14,per_100g,False,,,,,דיפלומט,,מבשם ג'ל בניחוח מרכך כביסה חבצלות,2025-06-19
4801234159856,גלייד מיני גל ניחוח מרכך כביסה,9.9,70.0,g,14.14,per_100g,False,,,,,דיפלומט,,מבשם ג'ל בניחוח מרכך כביסה,2025-06-19
5000204075748,גלייד מכשיר+מילוי מיני ספריי מרכך כביסה,15.9,0.0,,,,False,,,,,דיפלומט,הולנד,"מארז מכשיר ומילוי מיני ספריי בניחוח מרכך כביסה 10 מ""ל",2025-08-11
5000204762174,גלייד מכשיר+מילוי מיני ספריי שושנת העמקי,15.9,0.0,,,,False,,,,,דיפלומט,הולנד,"מארז מכשיר ומילוי מיני ספריי בניחוח שושונת העמקים 10 מ""ל",2025-08-11
5200133120988,גליליות וופלים 250 גרם וניל,15.9,250.0,g,6.36,per_100g,False,,,,,דיפלומט,יוון,גליליות וופלים ממולאות קרם בטעם וניל,2025-08-11
9000101702224,גליס אליקסיר לילה מלחח 100 מל,56.9,100.0,,,,False,,,,,הנקל סוד,הונגריה,אליקסיר לילה מלחח,2025-04-09
5410091767334,גליס אליקסיר לילה משקם 100 מל,56.9,100.0,,,,False,,,,,הנקל סוד,הונגריה,אליקסיר לילה משקם,2025-04-09
4015100814057,גליס טיפול אקספרס בדקה שיקום 200 מל,35.9,200.0,ml,17.95,per_100ml,False,,,,,הנקל סוד,סלובניה,טיפול אקספרס בדקה שיקום,2025-04-09
4015100814095,גליס טיפול אקספרס בדקה שמני הזנה 200 מל,35.9,200.0,ml,17.95,per_100ml,False,,,,,הנקל סוד,סלובניה,טיפול אקספרס בדקה שמני הזנה,2025-04-09
7290002925729,גם וגם כחול,18.9,120.0,ml,15.75,per_100ml,False,,,,,General,,משחת שיניים ומי פה בתכשיר אחד פפרמינט,2025-08-15
7290017285023,גנסיס אייג קונטרול מסכת עיניים למיצוק,162.0,30.0,ml,540.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,AGE CONTROL מסכת עיניים למיצוק והרמה,2025-06-01
7290016094671,גנסיס אייג קונטרול סרום שמנים משקם,172.0,25.0,ml,688.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,AGE CONTROL סרום שמנים משקם,2025-06-01
7290016094657,גנסיס אייג קונטרול קרם יום משקם,162.0,50.0,ml,324.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,AGE CONTROL קרם יום משקם,2025-06-01
7290016094664,גנסיס אייג קונטרול קרם לילה משקם,162.0,50.0,ml,324.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,AGE CONTROL קרם לילה משקם,2025-06-01
7290013986856,גנסיס גל גרגרים לכל סוגי העור 150 מל,51.0,150.0,ml,34.0,per_100ml,True,"4120406,4258200,4259739","11,3,4",0,1,General,,CLEANSING ג'ל פיליניג עדין לכל סוגי העור,2025-06-01
7290013986825,גנסיס גל ניקוי פעיל לעור מעורב-שמן 200 מ,31.0,200.0,ml,15.5,per_100ml,True,"4120406,4258200,4259739","11,3,4",0,1,General,,CLEANSING ג'ל ניקוי פעיל לניקוי יסודי לעור מעורב-שמן,2025-06-01
7290017440101,גנסיס דיגיטל אייג פריימר סרום 30 מל,162.0,30.0,ml,540.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,DIGITAL AGE פריימר סרום,2025-06-01
7290017440088,גנסיס דיגיטל אייג קרם יום לעור מעורב-שמן,162.0,50.0,ml,324.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,DIGITAL AGE קרם יום מגן לעור מעורב-שמן SPF30,2025-06-01
7290017440071,גנסיס דיגיטל אייג קרם יום לעור רגיל-יבש,162.0,50.0,ml,324.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,DIGITAL AGE קרם יום מגן לעור רגיל-יבש SPF30,2025-06-01
7290017440095,גנסיס דיגיטל אייג קרם לילה 50 מל,162.0,50.0,ml,324.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,DIGITAL AGE קרם לילה משקם,2025-06-01
7290013259875,גנסיס וויט מסכת פילינג מבהירה,131.0,125.0,ml,104.8,per_100ml,True,"4120406,4258200,4259738","11,3,4",0,1,General,,WHITE מסכת פיליניג מבהירה,2025-01-08
7290010323821,גנסיס יאנג גל גרגירים,61.0,150.0,ml,40.67,per_100ml,True,"4120406,4258200","11,4",0,1,General,,YOUNG ג'ל גרגירים לניקוי עמוק,2025-06-01
7290013986139,גנסיס יאנג גל לטיפול נקודתי ומהיר,61.0,15.0,ml,406.67,per_100ml,True,"4120406,4258200","11,4",0,1,General,,YOUNG ג'ל לטיפול נקודתי ומהיר בפגמי העור,2025-06-01
7290013986160,גנסיס יאנג גל מקציף,51.0,200.0,ml,25.5,per_100ml,True,"4120406,4258200","11,4",0,1,General,,YOUNG ג'ל מקציף אוייל-פרי,2025-06-01
7290013986153,גנסיס יאנג מי פנים למראה מט,51.0,200.0,ml,25.5,per_100ml,True,"4120406,4258200","11,4",0,1,General,,YOUNG מי פנים למראה מט,2025-06-01
7290013986146,גנסיס יאנג קרם גל לחות והגנה SPF30,71.0,50.0,ml,142.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,,YOUNG קרם ג'ל לחות SPF30 OIL FREE,2025-06-01
7290012947124,גנסיס ליקופין סרום,172.0,30.0,ml,573.33,per_100ml,True,"4120406,4258200","11,4",0,1,מדי פישר,,LYCOPENE סרום למתיחה מיידית לעור רגיל - מעורב,2025-06-01
7290013652683,גנסיס ליקופן קרם לאזור העיניים והשפתיים,151.2,15.0,ml,1008.0,per_100ml,True,"4120406,4258200","11,4",0,1,מדי פישר,,ANTI-WRINKLE LYCOPENE קרם לאיזור העיניים ושפתיים,2025-01-08
7290013986771,גנסיס מי פנים לעור רגיל 200 מל,31.0,200.0,ml,15.5,per_100ml,True,"4120406,4258200,4259739","11,3,4",0,1,General,,CLEANSING מי פנים לעור רגיל,2025-06-01
7290019501817,גנסיס סאן סטיק הגנה לפנים,66.0,0.0,,,,True,"4120406,4257592,4258200","11,2,4",0,1,מדי פישר,ישראל,SUN סטיק הגנה לפנים SPF50+,2025-06-01
7290000297682,גנסיס סאן שפתון לחות והגנה מהשמש SPF50,35.0,0.0,,,,True,"4120406,4257592,4258200","11,2,4",0,1,מדי פישר,ישראל,SUN שפתון לחות והגנה מהשמש SPF50,2025-07-16
7290000297637,גנסיס סאן שפתון לחות והגנה מהשמש תות,35.0,0.0,,,,True,"4120406,4257592,4258200","11,2,4",0,1,מדי פישר,ישראל,SUN שפתון לחות והגנה מהשמש SPF50 - תות,2025-07-16
7290019075462,גנסיס סאן תחליב פנים במרקם קליל לכל סוגי,96.0,50.0,ml,192.0,per_100ml,True,"4120406,4257592,4258200","11,2,4",0,1,מדי פישר,ישראל,פלואיד  תחליב פנים אנטי אייג'ינג  במרקם קליל לכל סוגי העור,2025-06-01
7290019075660,גנסיס סאן תחליב פנים במרקם קליל לעור מעו,96.0,50.0,ml,192.0,per_100ml,True,"4120406,4257592,4258200","11,2,4",0,1,מדי פישר,ישראל,פלואיד תחליב פנים אנטי אייג'ינג  במרקם קליל לעור מעורב - שמן,2025-06-01
7290019502326,גנסיס קלינזינג מוס מיסלרי לכל סוגי העור,36.0,150.0,ml,24.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,CLEANSING מוס מיסלרי מקציף לכל סוגי העור,2025-06-01
7290019502333,גנסיס קלינזינג מוס מיסלרי לעור רגיש 150,36.0,150.0,ml,24.0,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,CLEANSING מוס מיסלרי מקציף לעור רגיש,2025-06-01
7290019502302,גנסיס קלינזינג מים מיסלרים לכל סוגי העור,41.0,380.0,ml,10.79,per_100ml,True,"4120406,4258200,4259739","11,3,4",0,1,General,ישראל,CLEANSING מים מיסלרים לכל סוגי העור,2025-06-01
7290019502319,גנסיס קלינזינג מים מיסלרים לעור רגיש ללא,41.0,380.0,ml,10.79,per_100ml,True,"4120406,4258200,4259739","11,3,4",0,1,General,ישראל,CLEANSING מים מיסלרים לעור רגיש ללא בושם,2025-06-01
7290013986801,גנסיס תחליב ניקוי לעור רגיל 200 מל,31.0,200.0,ml,15.5,per_100ml,True,"4120406,4258200,4259739","11,3,4",0,1,General,,CLEANSING תחליב פנים לעור רגיל,2025-06-01
7613039879382,גרבר מחית תפוחי עץ 190 גרם,8.9,190.0,g,4.68,per_100g,False,,,,,אסם,פולין,מחית תפוחי עץ 6+ חודשים,2025-08-15
6295124006111,גרדן אואזיס מארז פרחוני,41.0,0.0,,,,True,"4120406,4258200","11,4",0,1,General,סין,מארז המכיל: סבון נוזלי + קרם גוף + חמאת גוף + ספוג רחצה,2025-06-01
8809738323861,גרוב - 30 מגבונים  טבעוניים מתכלים להסרת,15.0,0.0,,,,True,"4120406,4258200","11,4",0,1,General,קוריאה הדרומית,מגבונים טבעוניים מתכלים להסרת איפור,2025-01-08
7290118207214,גרוב - מארז בדי כותנה רב פעמים,30.2,0.0,,,,True,"4120406,4258200","11,4",0,1,General,סין,פדים מכותנה להסרת איפור ולשימושים שונים,2025-01-08
7290118206675,גרוב - מברשת גוף,40.2,0.0,,,,True,"4120406,4258200","11,4",0,1,General,סין,מברשת להברשת הגוף,2025-07-18
8809738323885,גרוב - מסכת בד טבעונית מועשרת באלוורה ס,13.0,0.0,,,,True,"4120406,4258200","11,4",0,1,General,סין,"מסכת בד טבעונית מועשרת באלוורה, סיקה ושמן המפ",2025-01-08
8809738323878,גרוב - מסכת בד טבעונית מועשרת בחומצה סלי,13.0,0.0,,,,True,"4120406,4258200","11,4",0,1,General,קוריאה הדרומית,מסכת בד טבעונית מועשרת בחומצה סליצילית ובתמציות עץ התה וסיקה,2025-01-08
8809738323892,גרוב - מסכת בד טבעונית מועשרת בתמציות מנ,13.0,0.0,,,,True,"4120406,4258200","11,4",0,1,General,קוריאה הדרומית,מסכת בד טבעונית מועשרת בתמציות מנדרינה ולימון,2025-01-08
7290118207238,גרוב - מסרק,25.1,0.0,,,,True,"4120406,4258200","11,4",0,1,General,סין,מסרק מעץ במבוק טבעי,2025-01-08
7290118207221,גרוב - מעסה גוף,40.2,0.0,,,,True,"4120406,4258200","11,4",0,1,General,סין,מברשת ידנית לעיסוי הגוף,2025-01-08
7290118206668,גרוב - מקבל עיסוי פנים,20.1,0.0,,,,True,"4120406,4258200","11,4",0,1,General,סין,כלי לעיסוי הגוף והפנים מעץ גוואשה,2025-01-08
7290119911066,גרוב - קרם פנים טבעוני במרקם גל קליל,50.3,50.0,ml,100.6,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,קרם פנים טבעוני במרקם ג'ל קליל,2025-01-08
7290118207191,גרוב - רולר לעיסוי  הפנים והגוף,25.1,0.0,,,,True,"4120406,4258200","11,4",0,1,General,סין,ידית שלושה גלגלים לעיסוי הגוף והפנים,2025-01-08
8032472017264,גרינטוס P סירופ שיעול לילדים 210 גרם,70.9,210.0,,,,False,,,,,פרמה גורי,איטליה,גרינטוס סירופ לשיעול לילדים יבש ולח,2025-04-29
8032472017257,גרינטוס P סירופ שיעול למבוגרים 210 גרם,70.9,210.0,,,,False,,,,,פרמה גורי,איטליה,גרינטוס סירופ לשיעול למבוגרים יבש ולח,2025-04-29
7290013621221,גרמזה מגה פרובוטיק קלאסי 30 כמוסות,79.9,30.0,,,,True,4258194,2,0,1,גרמזה,ארצות הברית,"מגה פרוביוטיק 500 מ""ג תערובת חיידקים פרוביוטיים",2025-04-29
7253340034898,גרמזה מגה פרובוטיק קלאסי 60 כמוסות,151.9,60.0,,,,True,4258194,2,0,1,גרמזה,,"מגה פרוביוטיק 500 מ""ג תערובת חיידקים פרוביוטיים",2025-04-29
7290013621207,גרמזה מגה פרוביוטיק 50 ביליון,201.9,30.0,,,,True,4258194,2,0,1,גרמזה,ארצות הברית,מגה פרוביוטיק 50 ביליון,2025-04-29
7290012015199,גרמזה מגה פרוביוטיק קראן גין 60 כמוסות,169.9,60.0,,,,True,4258194,2,0,1,גרמזה,,כמוסות תערובת חיידקים פרוביוטיים ותמצית חמוציות,2025-04-29
7290014546523,גרנאגארד ננו-אומגה 5 60 כמוסות,154.9,60.0,,,,True,4258198,8,0,1,גרנליקס,ישראל,GranaGard ננו-אומגה 5,2025-04-29
7290019918004,גרנאגארד ננו-אומגה 5 טיפות 40 מל,191.9,40.0,,,,False,,,,,גרנליקס,ישראל,GranaGard ננו-אומגה 5 טיפות,2025-04-29
3600541023291,גרניה 7 ימים קרם גוף אלוורה 400 מל,14.9,400.0,ml,3.73,per_100ml,False,,,,,לוריאל,פולין,7 ימים תחליב לחות לגוף - אלוורה,2025-08-15
3600541022096,גרניה 7 ימים קרם גוף חמאת שיאה 400 מל,15.9,400.0,ml,3.98,per_100ml,False,,,,,לוריאל,פולין,7 ימים תחליב לחות לגוף - חמאת שיאה,2025-08-15
3600542591584,גרניה אוליה צבע שיער קבוע 1.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 1.0,2025-03-27
3600542591614,גרניה אוליה צבע שיער קבוע 10.1 ללא אמוני,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 10.1,2025-03-27
3600542591652,גרניה אוליה צבע שיער קבוע 2.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 2.0,2025-03-27
3600542591522,גרניה אוליה צבע שיער קבוע 3.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 3.0,2025-03-27
3600542591591,גרניה אוליה צבע שיער קבוע 4.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 4.0,2025-03-27
3600542591560,גרניה אוליה צבע שיער קבוע 4.15 ללא אמוני,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 4.15,2025-03-27
3600542591690,גרניה אוליה צבע שיער קבוע 4.3 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 4.3,2025-03-27
3600542591539,גרניה אוליה צבע שיער קבוע 5.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 5.0,2025-03-27
3600542591553,גרניה אוליה צבע שיער קבוע 6.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 6.0,2025-03-27
3600542591621,גרניה אוליה צבע שיער קבוע 6.3 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 6.3,2025-03-27
3600542591638,גרניה אוליה צבע שיער קבוע 6.60 ללא אמוני,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 6.60,2025-03-27
3600542591607,גרניה אוליה צבע שיער קבוע 7.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 7.0,2025-03-27
3600542591683,גרניה אוליה צבע שיער קבוע 7.13 ללא אמוני,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 7.13,2025-03-27
3600542591577,גרניה אוליה צבע שיער קבוע 8.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 8.0,2025-03-27
3600542591706,גרניה אוליה צבע שיער קבוע 8.31 ללא אמוני,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 8.31,2025-03-27
3600542591669,גרניה אוליה צבע שיער קבוע 9.0 ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 9.0,2025-03-27
3600542601726,גרניה אוליה צבע שיער קבוע 9G ללא אמוניה,42.9,0.0,,,,False,,,,,לוריאל,בלגיה,צבע לשיער קבוע ללא אמוניה 9G,2025-03-27
3600541029323,גרניה אסנשיאל מסיר איפור 2ב1,29.0,200.0,ml,14.5,per_100ml,True,"4120406,4258200,4259702","11,3,4",0,1,General,,SIMPLY ESSENTIALS מסיר איפור + מי ניקוי 2 ב1,2025-07-09
3600542385091,גרניה אקשן קונטרול טרמיק 72 שעות דאו רול,17.9,50.0,ml,35.8,per_100ml,False,,,,,לוריאל,פולין,דאודורנט רול אקשן קונטרול טרמיק 72 שעות,2025-08-15
3600542052788,גרניה בוטניקל חלב פנים ורדים 200 מל,29.0,200.0,ml,14.5,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,גרמניה,BOTANICAL חלב פנים - ורדים,2025-06-01
3600542050579,גרניה בוטניקל מי פנים ורדים 200 מל,29.0,200.0,ml,14.5,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,גרמניה,BOTANICAL מי פנים - ורדים,2025-06-01
3600542366113,גרניה בוטניקל קרם לחות ענבים 50 מל,42.0,50.0,ml,84.0,per_100ml,True,"4120406,4258200,4259707","11,3,4",0,1,לוריאל,גרמניה,BOTANICAL קרם לפנים לעור רגיל עד מעורב,2025-06-01
3600542586047,גרניה גל ניקוי להרגעת העור עם אלוורה 250,46.0,250.0,ml,18.4,per_100ml,True,"4120406,4258200","11,4",0,1,General,גרמניה,SKIN ACTIVE ג'ל ניקוי להרגעת העור עם אלוורה וחומצה היאלורונית,2025-03-16
3600542586078,גרניה גל ניקוי למראה עור זוהר 250 מל,46.0,250.0,ml,18.4,per_100ml,True,"4120406,4258200,4259704","11,3,4",0,1,General,גרמניה,SKIN ACTIVE ג'ל ניקוי למראה עור זוהר עם VITAMIN C,2025-04-08
3600541740006,גרניה דאו ספרי אקשן קונטרול טרמיק 72שעות,17.9,150.0,ml,11.93,per_100ml,False,,,,,לוריאל,צרפת,דאודורנט ספריי אקשן קונטרול טרמיק 72 שעות,2025-08-15
3600542399272,גרניה דאו ספריי חומצה היאלורונית,17.9,150.0,ml,11.93,per_100ml,False,,,,,General,צרפת,דאודורנט ספריי חומצה היאלורונית,2025-08-15
3600542385220,גרניה דאו רול 6 פרוטקשן פלורל,17.9,50.0,ml,35.8,per_100ml,False,,,,,General,צרפת,דאודורנט רול און פרוטקשן 6 פלורל,2025-08-15
3600542385268,גרניה דאו רול און אינביזיבל,17.9,50.0,ml,35.8,per_100ml,False,,,,,לוריאל,,דאודורנט רול און אינביזיבל,2025-08-15
3600542385107,גרניה דאו רול און אינביזיבל לכל צבע,17.9,50.0,ml,35.8,per_100ml,False,,,,,לוריאל,,דאודורנט רול און אינביזיבל,2025-08-15
3600542399340,גרניה דאו רול און חומצה היאלורונית,17.9,50.0,ml,35.8,per_100ml,False,,,,,לוריאל,,דאודורנט רול און חומצה היאלורונית,2025-08-15
3600542310444,גרניה דאודורנט ספריי מגנזיום אולטרה יבש,17.9,150.0,ml,11.93,per_100ml,False,,,,,לוריאל,פולין,דאודורנט ספריי מגנזיום אולטרה יבש,2025-08-15
3600542385312,גרניה טישו מסק מסכת רימונים לעור יבש,16.0,0.0,,,,True,"4120406,4258200","11,4",0,1,לוריאל,סין,TISSUE MASK  מסכת רימונים לעור יבש,2025-01-08
3600542385329,גרניה טישו מסק מסכת תה ירוק לעור רגיל,16.0,0.0,,,,True,"4120406,4258200","11,4",0,1,לוריאל,סין,TISSUE MASK  מסכת תה ירוק לעור רגיל עד מעורב,2025-01-08
3600542368896,גרניה טישו מסק פיור אקטיב מסכת טישו לעור,16.0,0.0,,,,True,"4120406,4258200","11,4",0,1,לוריאל,סין,PURE ACTIVE TISSUE MASK מסכת בד,2025-01-08
3600541402270,גרניה לכל צבע פרש דאו ספרי,17.9,150.0,ml,11.93,per_100ml,False,,,,,לוריאל,,דאודורנט ספריי אינביזיבל פרש,2025-08-15
3600542628532,גרניה מי לחות לשיקום מחסום העור עם אלו,41.0,50.0,ml,82.0,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,גרמניה,LIQUID HYLALURON מי לחות לשיקום מחסום העור עם אלוורה וחומצה היאלורונית,2025-06-17
3600542536851,גרניה מים מיסלריים פילינג עדין 400 מל,32.9,400.0,ml,8.22,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,פולין,SKIN ACTIVE מים מיסלריים פילינג עדין,2025-07-30
3600542617482,גרניה מים מיסלריים קלאסי מיני ורוד,16.0,100.0,,,,True,"4120406,4258200","11,4",0,1,General,פולין,SKIN ACTIVE מים מיסלריים קלאסי מיני ורוד,2025-06-01
3600541382930,גרניה מים מיסלרים 400 מל,32.9,400.0,ml,8.22,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,,SKIN ACTIVE מסיר איפור מים מיסלריים,2025-07-30
3600541940574,גרניה מים מיסלרים 700 מל,48.0,700.0,ml,6.86,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,פולין,MICELAR CLEANSING WATER מסיר איפור מים מיסלריים,2025-08-11
3600542456579,גרניה מים מיסלרים ויטמין סי  400 מל,32.9,400.0,ml,8.22,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,גרמניה,SKIN ACTIVE מיסלריים ויטמין סי,2025-07-30
3600542456586,גרניה מים מיסלרים ורדים 400 מל,32.9,400.0,ml,8.22,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,פולין,MICELLAR  מי מיסלריים עם מי ורדים,2025-07-30
3600541928275,גרניה מים מיסרלים דו פאזיים 400 מל,41.0,400.0,ml,10.25,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,פולין,MICELLAR Oil מסיר איפור עמיד מים מיסלריים דו פאזי,2025-06-11
3600541448476,גרניה מינרל דאו רול אינביזי דריי 48 שעות,16.9,50.0,ml,33.8,per_100ml,False,,,,,לוריאל,פולין,מינרל דאודורנט רול און אינביזי דריי,2025-08-15
3600542216623,גרניה מינרל דאו רול אקשן קונטרול 96 שעות,16.9,50.0,ml,33.8,per_100ml,False,,,,,General,פולין,מינרל דאודורנט רול אקשן קונטרול 96 שעות,2025-08-15
3600542387217,גרניה מסכת טישו אמפולות אננס צהוב,16.0,0.0,,,,True,"4120406,4258200","11,4",0,1,לוריאל,סין,VITAMIN C מסכת טישו אמפולות אננס צהוב,2025-01-08
3600542380492,גרניה מסכת טישו ויטמין סי,16.0,28.0,g,57.14,per_100g,True,"4120406,4258200","11,4",0,1,לוריאל,סין,TISSUE MASK מסכת ויטמין C,2025-01-08
3600541253667,גרניה ספריי לכל צבע אינויזיבל,17.9,150.0,ml,11.93,per_100ml,False,,,,,General,,דאודורנט ספריי ללא צבע אינוויזיבל,2025-08-15
3600542541602,גרניה סקין אקטיב סרום ויטמין C,68.0,30.0,ml,226.67,per_100ml,True,"4120406,4258200,4259700","11,3,4",0,1,לוריאל,גרמניה,SKIN ACTIVE סרום לפנים ויטמין C,2025-06-01
3600542573023,גרניה סקין אקטיב תחליב לחות UV ויטמין C,71.0,40.0,ml,177.5,per_100ml,True,"4120406,4258200,4259705","11,3,4",0,1,לוריאל,פולין,SKIN ACTIVE תחליב לחות והגנה ליום UV עם ויטמין C גלואו,2025-06-01
3600542232036,גרניה סקין נט אלו גל אלוורה ללחות 50 מל,49.0,50.0,ml,98.0,per_100ml,True,"4120406,4258200,4259707","11,3,4",0,1,לוריאל,גרמניה,HYALURONIC ALOE JELLY ג'ל אלוורה ללחות מרעננת,2025-06-01
3600542367936,גרניה סקין נט מי פנים אלוורה 200 מל,29.0,200.0,ml,14.5,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,גרמניה,SKIN NATURALS מי פנים אלוורה,2025-06-01
3600542328647,גרניה סקין נט קרם גל אלוורה 50 מל,49.0,50.0,ml,98.0,per_100ml,True,"4120406,4258200,4259707","11,3,4",0,1,לוריאל,פולין,SKIN NATURALS קרם ג'ל אלוורה,2025-06-01
3600542416436,גרניה סקין נטורלס קרם לחות BB גוון בהיר,63.0,50.0,ml,126.0,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,צרפת,SKIN NATURALS  קרם לחות BB בתוספת גוון בהיר,2025-06-01
3600542415071,גרניה סקין נטורלס קרם לחות BB גוון ללא ש,63.0,50.0,ml,126.0,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,צרפת,SKIN NATURALS  קרם לחות BB בתוספת גוון ללא שמן 01,2025-06-01
3600542415194,גרניה סקין נטורלס קרם לחות BB גוון ללא ש,63.0,50.0,ml,126.0,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,צרפת,SKIN NATURALS  קרם לחות BB בתוספת גוון ללא שמן 02,2025-06-01
3600542416405,גרניה סקין נטורלס קרם לחות BB גוון מדיום,63.0,50.0,ml,126.0,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,צרפת,SKIN NATURALS  קרם לחות BB בתוספת גוון מדיום,2025-06-01
3600542572927,גרניה סקין נטורלס תחליב לחות UV ויטמין C,71.0,40.0,ml,177.5,per_100ml,True,"4120406,4258200,4259706","11,3,4",0,1,לוריאל,פולין,SKIN NATURALS  תחליב לחות והגנה ליום UV עם ויטמין C,2025-06-01
3600542432962,גרניה סרום אלוורה 30 מל,68.0,30.0,ml,226.67,per_100ml,True,"4120406,4258200,4259701","11,3,4",0,1,לוריאל,גרמניה,SKIN NATURALS סרום לפנים אלוורה,2025-06-01
3600542513241,גרניה סרום עם פחם + BHA + AHA +  ניאצינא,68.0,30.0,ml,226.67,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,גרמניה,SKIN ACTIVE סרום עם פחם,2025-06-01
3600542375801,גרניה פיור אקטיב 3ב1 פחם 150 מל,38.0,150.0,ml,25.33,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,צרפת,PURE ACTIVE ניקוי פנים,2025-06-01
3600542619103,גרניה פיור אקטיב מדבקות פצעונים,46.0,0.0,,,,True,"4120406,4258200","11,4",0,1,לוריאל,קוריאה הדרומית,PURE ACTIVE מדבקות פצעונים,2025-04-09
3600542488013,גרניה פיור אקטיב סבון ניקוי עמוק 250 מל,46.0,250.0,ml,18.4,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,גרמניה,PURE ACTIVE סבון ניקוי עמוק,2025-06-01
3600542566230,גרניה פיור אקטיב סבון פנים עם פחם 250 מל,46.0,250.0,ml,18.4,per_100ml,True,"4120406,4258200","11,4",0,1,לוריאל,גרמניה,PURE ACTIVE סבון פנים עם פחם,2025-06-01
