PriceUpdateDate,ItemCode,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,blsWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus
2025-08-15,7290117381625,קולגייט מברשת ילדים בארבי 6+,שסטוביץ,סין,מברשת שיניים ילדים בארבי 6+,,0.00,0.00,0,1.00,16.90,16.90,1,0
2025-04-09,7290111346811,לילי אקסלוסיב קומפורט לבן נ.ט. 32 גלילים,General,ישראל,EXCLUSIVE COMFORT נייר טואלט 3 שכבות מרופדות,מטרים,485.00,100 מטר,0,1.00,53.90,0.00,1,0
2025-04-15,7290114965491,לייף בייביז כפיות לתינוק מגיל 6+ כחול,ויטאל בייבי,,כפיות לתינוק מגיל 6 חודשים,,2.00,0.00,0,1.00,19.90,9.95,1,0
2025-08-15,7290017637495,MB תחליב רחצה ארומטי 600 מל זרעי ענבים,General,ישראל,תחליב רחצה ארומטי - זרעי ענבים,מיליליטר,600.00,"100 מ""ל",0,1.00,16.90,0.00,1,0
2025-08-15,8710847860829,רקסונה דאו רול און כותנה,יוניליוור,בריטניה,דאודורנט רול-און כותנה,מיליליטר,50.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-07-01,4005900431776,לבלו שפתון וניל בליסטר,אלפא,גרמניה,שפתון לחות לשפתיים בטעם וניל,,0.00,0.00,0,1.00,16.90,16.90,1,0
2025-06-03,5900951316272,מ&מ שוקולד בוטנים 150 גרם,General,פולין,ממתק בטעם שוקולד חלב עם בוטנים קלויים בציפוי דרג'ה,גרם,150.00,100 גרם,0,1.00,16.90,0.00,1,0
2025-04-09,8720689028066,אולטרה סטראט זוג מוצצים 0-2 ירוק זוהרים,כמיפל,הולנד,אולטרה סטארט מוצצי סיליקון 0-2 חודשים,,2.00,0.00,0,1.00,55.90,27.95,1,0
2025-08-15,5010724529577,בטיסט שמפו יבש בניחוח מלון,שסטוביץ,בריטניה,שמפו יבש בניחוח מלון,מיליליטר,200.00,"100 מ""ל",0,1.00,33.90,0.00,1,0
2025-08-11,5201360639007,7DAYS בייק רולס מלח 80 גרם,דיפלומט,רומניה,בייק רולס צנימים עם מלח,גרם,80.00,100 גרם,0,1.00,11.90,0.00,1,0
2025-04-29,7290013465535,סופהרב קפאין 90 טבליות כשר בדץ,אמברוזיה/סולגר,,"קפאין 200 מ""ג",,90.00,0.00,0,1.00,146.90,1.63,1,0
2025-04-07,3337871328801,וישי ליפטאקטיב קרם פנים לעור יבש,נורוליס,צרפת,ליפטאקטיב סופרים קרם פנים לעור יבש,מיליליטר,50.00,"100 מ""ל",0,1.00,211.90,0.04,1,0
2025-04-28,7290017847122,מגנוקס B6 כמוסות מגנזיום 60 יחידות,נוה פארמה,ישראל,מגנזיום בתוספת ויטמינים B6,,60.00,0.00,0,1.00,97.90,1.63,1,0
2025-08-11,7290110557874,תפוציפס גורמה- חטיף ירקות שורש 45 גרם,שטראוס גרופ,הולנד,גורמה- חטיף ירקות שורש,גרם,45.00,100 גרם,0,1.00,11.90,0.00,1,0
2025-04-03,3701129800072,ביודרמה פיגמנטביו קרם יום 50SPF,כמיפל שיווק,צרפת,פיגמנטביו קרם יום 50SPF,מיליליטר,40.00,"100 מ""ל",0,1.00,191.90,0.04,1,0
2025-04-21,7290118207177,נועה קירל- שואוטיים-סרט לשיער ורוד,General,סין,סרט לשיער ורוד,,0.00,0.00,0,1.00,15.90,15.90,1,0
2025-08-11,8423207210928,סלים דליס טופינג אגוזי לוז,שסטוביץ,ספרד,טופינג - חטיף רב דגנים מצופה שוקולד חלב ואגוזי לוז,גרם,90.00,100 גרם,0,1.00,16.90,0.00,1,0
2025-04-09,3600523192724,מגיק ריטאצ בלונד,לוריאל,בלגיה,תרסיס לכיסוי מיידי של שורשי השיער בגוון 5 בלונד,,0.00,0.00,0,1.00,40.90,40.90,1,0
2025-07-28,4059729530684,אסנס FaBOWlous עט לנמשים,General,סין,FaBOWlous עט לנמשים,,0.00,0.00,0,1.00,10.00,10.00,1,0
2025-08-15,8004395110063,מרביס משחת שיניים מנטה קלאסית 25 מל,General,איטליה,משחת שיניים מנטה קלאסית- אריזת נסיעות,מיליליטר,25.00,"100 מ""ל",0,1.00,15.90,0.00,1,0
2025-04-03,3701129800119,ביודרמה פיגמנטביו ויטמין C לכתמים 15 מל,כמיפל שיווק,צרפת,פיגמנטביו ויטמין C לכתמים כהים בפנים,מיליליטר,15.00,"100 מ""ל",0,1.00,252.00,0.16,1,0
2025-07-01,4005900037909,ניוואה דאו ספריי לאשה אינויזיבל פיור,אלפא,גרמניה,דאודורנט ספריי בלאק אנד וויט פיור לאישה,מיליליטר,150.00,"100 מ""ל",0,1.00,21.90,0.00,1,0
2025-04-09,4210201446453,א.בי ויטליטי פרו מברשת חשמלית נטענת-כחול,דיפלומט,הונגריה,VITALITY PRO מברשת שיניים חשמלית נטענת - כחול,,0.00,0.00,0,1.00,151.90,151.90,1,0
2025-04-09,5037156285376,גון פרידה פרופילר+ תרסיס להענקת מראה שיע,General,גרמניה,פרופילר + תרסיס להענקת מראה שיער מלא,מיליליטר,150.00,"100 מ""ל",0,1.00,45.90,0.00,1,0
2025-08-15,7290008318518,לאב ליין דאו.ספר,General,,לאבליין דאודורנט ספריי,מיליליטר,187.00,"100 מ""ל",0,1.00,24.90,0.00,1,0
2025-02-02,3574661498478,נטרוגינה בלאקהד תרחיץ גרגירים 150 מל,שסטוביץ,,BLACKHEAD ELIMINATING תרחיץ גרגירים,מיליליטר,150.00,"100 מ""ל",0,1.00,60.00,0.00,1,0
2025-04-09,7290000195537,האגיס מגבונים רביעייה מילוי נטורל ללא בי,General,,מגבונים לחים לתינוק ללא בישום,,4.00,0.00,0,1.00,28.90,7.22,1,0
2025-04-09,4056800943739,וולקסון 6%,General,,קרם חמצן 6%,מיליליטר,60.00,"100 מ""ל",0,1.00,6.90,0.00,1,0
2025-04-09,8006540979631,אוזי תלתלים מושלמים מסכת חמאה 450 מל,דיפלומט,צרפת,תלתלים מושלמים מסכת חמאה,מיליליטר,450.00,"100 מ""ל",0,1.00,55.90,0.00,1,0
2025-04-09,3014260239640,גילט מאך 3 סכיני גילוח 8 יח,דיפלומט,פולין,מאך 3 סכיני גילוח רב פעמי,,8.00,0.00,0,1.00,93.90,11.73,1,0
2025-04-28,5901384806026,אינופם - תוסף תזונה,טרדיס  גת,פולין,"תוסף תזונה - שקיות אבקה להמסה המכילות מיו-אינוסיטול (2000 מ""ג) וחומצה פולית (200 מיקרוגרם) בטעם לימון",,30.00,0.00,0,1.00,191.90,6.39,1,0
2025-04-09,7290000442044,פמינה חמוציות שטיפה אינטימית,כ.צ.ט,,תחליב רחצה אינטימי חמוציות,מיליליטר,220.00,"100 מ""ל",0,1.00,30.90,0.00,1,0
2025-08-11,7290110560300,אנרגי פריכיות משולשות פלפל שחור,שטראוס גרופ,ישראל,הפריכיות הטעימות - פריכיות חומוס / אורז / עדשים שחורות / קינואה / פלפל שחור,גרם,30.00,100 גרם,0,1.00,8.90,0.00,1,0
2025-04-09,8720689003568,אוונט נטורל משאבה חלב ידנית,כמיפל,,אוונט נטורל משאבה חלב ידנית,,1.00,0.00,0,1.00,301.90,301.90,1,0
2025-04-07,3504105035464,מוסטלה בייבי גל רחצה לגוף ולשיער 200 מל,ניאופארם,צרפת,ג'ל רחצה לגוף ולשיער לתינוקות וילדים,מיליליטר,200.00,"100 מ""ל",0,1.00,45.90,0.00,1,0
2025-04-03,3337872413148,לרפ טולריאן מוס ניקוי מיסלרי מקציף 150 מ,נורוליס,צרפת,טולריאן מוס ניקוי מיסלרי מקציף,מיליליטר,150.00,"100 מ""ל",0,1.00,109.90,0.00,1,0
2025-04-09,3574660066203,נטרוגינה קרם ידיים 75 מל מבושם ס.נורבגית,שסטוביץ,צרפת,קרם ידיים הסדרה הנורבגית - מבושם,מיליליטר,75.00,"100 מ""ל",0,1.00,30.90,0.00,1,0
2025-08-15,7290104965807,טיטניום דאודורנט ספריי  COOL CHALLENGE,החברה הדרומית,טורקיה,דאודורנט ספריי  COOL CHALLENGE מולקולת בושם 124.5,מיליליטר,150.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-04-09,4064666339979,קולסטון קיט 4/1 חום בינוני אפרפר,דיפלומט,גרמניה,Infinite glow קרם לצביעה לשיער 4/1 חום בינוני אפרפר,,0.00,0.00,0,1.00,42.90,42.90,1,0
2025-04-09,7290019780342,נועה קירל קרם לחות עם שמן קיק,General,ישראל,קרם לחות עם שמן קיק,מיליליטר,500.00,"100 מ""ל",0,1.00,50.90,0.00,1,0
2025-04-09,7290000442822,קורגה אולטרה קרם,GSK CH,,אולטרה קרם להצמדת שיניים תותבות,גרם,45.00,100 גרם,0,1.00,35.90,0.00,1,0
2025-02-02,3574661471181,נטרוגינה היידרובוסט מים מיסלריים 400 מל,שסטוביץ,יוון,HYDRO BOOST מים מיסלריים,מיליליטר,400.00,"100 מ""ל",0,1.00,50.00,0.00,1,0
2025-07-17,887167610613,אסתי לאודר נוטריטיוס תחליב לחות 100 מל,אלקליל,בריטניה,NUTRITIOUS תחליב לחות,,100.00,0.00,0,1.00,200.00,2.00,1,0
2025-07-06,3614274280166,לנקום אבסולו סופט במרקם קליל 60 מל,לוריאל,צרפת,ABSOLUE SOFT קרם במרקם קליל,,0.00,0.00,0,1.00,999.00,999.00,1,0
2025-08-11,7290110553029,אנרגי פריכיות חלבון קייל חומוס ומלח 60 ג,שטראוס גרופ,ישראל,"פריכיות חלבון - פריכיות חומוס, אורז, עדשים שחורות, אפונה, קייל, סלק ומלח",גרם,60.00,100 גרם,0,1.00,14.90,0.00,1,0
2025-06-01,4005808670611,ניוואה קרם לחות לעור יבש/רגיש SPF15,אלפא,,AQUA EFFECT MOISTURIZING DAY CARE קרם לחות לעור יבש/רגיש,מיליליטר,50.00,"100 מ""ל",0,1.00,70.00,0.01,1,0
2025-08-15,7290005124686,בליסטקס סטיק תות,מדיליין פריגו,,שפתון לשפתיים יבשות וסדוקות בטעם תות,גרם,4.25,100 גרם,0,1.00,16.90,0.03,1,0
2025-04-09,7290107544481,אורנה 19 דפילטור רגיל 2021,אלפא,ישראל,קרם להסרת שיער אורגינל,גרם,80.00,100 גרם,0,1.00,25.90,0.00,1,0
2025-06-09,40052403,קיט קט 4 אצבעות שוקולד חלב,אסם,גרמניה,קיט קט 4 אצבעות שוקולד חלב,גרם,41.50,100 גרם,0,1.00,4.90,0.00,1,0
2025-07-24,7290113822054,לייף משחת שיניים מלבינה חמצן פעיל 75 מל,זר הייטק,בולגריה,DENTAL משחת שיניים מלבינה חמצן פעיל,מיליליטר,75.00,"100 מ""ל",0,1.00,15.90,0.00,1,0
2025-06-15,7290016094022,אולטרסול ספריי שקוף 50/200,General,ישראל,ספריי רציף שקוף SPF50,מיליליטר,200.00,"100 מ""ל",0,1.00,65.90,0.00,1,0
2025-04-09,7610458010419,פארו מברשת 1041,סיראם,,איזולה מברשת ספירלית 1041,,5.00,0.00,0,1.00,44.90,8.98,1,0
2025-08-15,7509546689623,קולגייט אופטיק וייט פחם 75 מל כשלפ,שסטוביץ,ברזיל,משחת שיניים אופטיק וויט פחם - כשר לפסח,מיליליטר,75.00,"100 מ""ל",0,1.00,36.90,0.00,1,0
2025-04-09,7290008753364,דוריטוס גריל 55 גרם,General,,חטיף תירס מתובל בטעם גריל,גרם,55.00,100 גרם,0,1.00,4.90,0.00,1,0
2025-04-23,7290118550099,ארגניה ספריי סרום חומצה היאלורונית וקרטי,ארגניה,ישראל,ספריי סרום חומצה היאלורונית וקרטין,,100.00,0.00,0,1.00,50.90,0.50,1,0
2025-08-11,7290112494283,קליק חום לבן 65 גרם,יוניליוור,ישראל,חום לבן,גרם,65.00,100 גרם,0,1.00,11.90,0.00,1,0
2025-07-01,9001616713859,מאם מוצץ קומפורט - תכלת,אלפא,,מוצץ קומפורט - תכלת,,0.00,0.00,0,1.00,54.90,54.90,1,0
2025-04-09,8001841300603,טמפקס טמפקס קומפקט פרל סופר פלוס 16 יחיד,דיפלומט,הונגריה,קומפקט פרל טמפונים עם מוליך סופר פלוס,,16.00,0.00,0,1.00,23.90,1.49,1,0
2025-04-29,693493008211,דר קיי סטופציק,"ד""ר קיי",ישראל,סטופצ'יק,,30.00,0.00,0,1.00,75.90,2.53,1,0
2025-01-08,0885190810017,פיקסי - מסיר איפור מילקי לפנים עיניים וש,General,בריטניה,"HYDRATING MILKY מסיר איפור פנים, עיניים ושפתיים",מיליליטר,150.00,"100 מ""ל",0,1.00,99.80,0.00,1,0
2025-04-29,7290006437495,פרוטק פלוס כמוסות אריזת חיסכון 100 יח,אלטמן,,פרוטק כמוסות,,100.00,0.00,0,1.00,144.90,1.44,1,0
2025-04-09,7630019902786,גאם סופט פיקס אדוונס סמול 649,General,גרמניה,מברשת אינטרדנטלית סופט פיקס אדוונס סמול,,30.00,0.00,0,1.00,54.90,1.83,1,0
2025-07-24,7290113850231,נולה לולה פצצת אמבטיה פפאיה ומלון 160 גר,לייף,סין,פצצת אמבט בניחוח פאפיה ומלון,גרם,160.00,100 גרם,0,1.00,14.90,0.00,1,0
2025-08-15,8700216596633,פמפרס בייבי דריי פנטס מידה 4 42 יח,דיפלומט,פולין,"מכנסונים מידה 4  9-15 ק""ג",,42.00,0.00,0,1.00,62.90,1.49,1,0
2025-04-09,4045787068313,אינדולה פרוטאין קולור 4.37,General,,קרם צבע שיער שוקולד כהה 4.37,מיליליטר,60.00,"100 מ""ל",0,1.00,25.90,0.00,1,0
2025-04-09,7290012352010,נטורל.פ לחות+שמן ארגן ש.יבש,אגיס,,לחות מזינה עם שמן ארגן מרוקאי לשיער יבש מאוד ופגום,מיליליטר,400.00,"100 מ""ל",0,1.00,27.90,0.00,1,0
2025-04-09,8006540944240,גילט Labs מארז נסיעה ידית + 2 סכינים,דיפלומט,פולין,Labs מארז נסיעה ידית + סכינים,,0.00,0.00,0,1.00,141.90,141.90,1,0
2025-07-17,192333125120,קליניק סמארט קרם לחות לכל סוגי העור,אלקליל,בלגיה,SMART קרם לחות לכל סוגי העור,מיליליטר,50.00,"100 מ""ל",0,1.00,425.00,0.08,1,0
2025-08-11,7290108351552,סנו גט פלוס לניקוי כללי בתוספת חומץ מרסס,החברה הדרומית,ישראל,JET+ לניקוי כללי בתוספת חומץ לניקוי והברקה בקלות בניחוח לבנדר,מיליליטר,750.00,"100 מ""ל",0,1.00,13.90,0.00,1,0
2025-03-18,7290018156506,אולטרסול קרם פנים SPF50 טו גו 30 מל,General,ישראל,קרם פנים SPF50 טו גו,מיליליטר,30.00,"100 מ""ל",0,1.00,22.90,0.00,1,0
2025-01-08,7296179014952,שיק לק 410 עמיד,General,,LONG LASTING לק עמיד 410,,0.00,0.00,0,1.00,15.00,15.00,1,0
2025-07-17,020714462734,קליניק קליריפיינג לושן 03 400 מל,אלקליל,,CLARIFYING LOTION מי הסרה לעור מעורב/שמן - 03,מיליליטר,400.00,"100 מ""ל",0,1.00,235.00,0.00,1,0
2025-04-09,7702018347629,ונוס אקסטרה סמוט סכיני גילוח רביעייה,דיפלומט,פולין,אקסטרה סמוט סכיני גילוח רב פעמיים,,4.00,0.00,0,1.00,63.90,15.97,1,0
2025-03-31,7290106950658,לייף קנקן 2 ליטר עם סופר ידני כולל פילטר,קנדי חשמל ונכסים,,קנקן עם סופר ידני כולל פילטר מתקדם,ליטר,2.00,1 ליטר,0,1.00,74.90,37.45,1,0
2025-06-24,3661434011931,אוריאז סיקה-דיילי סרום מתקן אינטנסיבי,סמואלוב,צרפת,סיקה-דיילי סרום מתקן אינטנסיבי,מיליליטר,30.00,"100 מ""ל",0,1.00,250.90,0.08,1,0
2025-03-11,5900717082250,Lirene קרם גוף לשיזוף מושלם,איתן,פולין,קצף גוף לשיזוף מושלם,מיליליטר,150.00,"100 מ""ל",0,1.00,79.90,0.00,1,0
2025-04-15,7290012491696,מאמי קר תערובת ציטרונלה,General,ישראל,תערובת ציטרונלה,מיליליטר,50.00,"100 מ""ל",0,1.00,45.90,0.00,1,0
2025-07-23,7290017399904,רגיעון אשווגנדה טיפות 60 מל,פלוריש,ישראל,רגיעון אשווגנדה טיפות,,60.00,0.00,0,1.00,69.90,1.16,1,0
2025-04-09,3838824128849,פלטה קיט 5-68 ערמונים,הנקל סוד,,קרם צבע שיער ערמונים בינוני 5-68,,0.00,0.00,0,1.00,41.90,41.90,1,0
2025-06-10,7290110456894,גייד גלו פקס קרם עיניים למראה זוהר 20 מל,דניה,איטליה,GLOW FX קרם עיניים למראה זוהר,מיליליטר,20.00,"100 מ""ל",0,1.00,120.00,0.06,1,0
2025-08-15,8006540252529,אולוויז קוואטרו פלטינום לילה+ 32 תחבושות,דיפלומט,גרמניה,קוואטרו פלטינום תחבושות לילה פלוס עם כנפיים,,32.00,0.00,0,1.00,40.90,1.27,1,0
2025-07-30,3600542536851,גרניה מים מיסלריים פילינג עדין 400 מל,לוריאל,פולין,SKIN ACTIVE מים מיסלריים פילינג עדין,מיליליטר,400.00,"100 מ""ל",0,1.00,32.90,0.00,1,0
2025-03-12,7290120932203,TMHזוג חיתולי במבוק ריזורט2,מיננה,בריטניה,חיתולי במבוק ריזורט2,,2.00,0.00,0,1.00,49.90,24.95,1,0
2025-06-01,30151901,אססי גל קוטור לק 260,לוריאל,ספרד,GEL COUTURE לק 260 FLASHED,,0.00,0.00,0,1.00,51.00,51.00,1,0
2025-06-09,7290113824409,לייף אול אין חטיף חלבון 100 שוקולד ציפס,מדיטרנד,הולנד,ALL IN חטיף חלבון - שוקולד צ'יפס,,100.00,0.00,0,1.00,19.90,0.19,1,0
2025-04-24,5900717140011,פארמסריס גל טיפולי נקודתי,איתן,פולין,ג'ל טיפולי נקודתי,מיליליטר,10.00,"100 מ""ל",0,1.00,90.90,0.09,1,0
2025-04-15,7290116248622,לייף קידס צלחת פרימיום פס סיליקון - סמי,לייף,סין,צלחת פרימיום פס סיליקון - סמי הכבאי,,1.00,0.00,0,1.00,14.90,14.90,1,0
2025-04-20,7290008141000,וולדה משחת ארניקה,סמואלוב,,משחת ארניקה לעיסוי העור,גרם,25.00,100 גרם,0,1.00,65.90,0.02,1,0
2025-06-09,7290011447281,מטרנה פרימיום שלב 2 חיסכון 700 גרם,General,,תרכובת מזון המשך לתינוקות שלב 2,גרם,700.00,100 גרם,0,1.00,62.40,0.00,1,0
2025-04-07,3504105039882,מוסטלה סטלטופיה פלוס קרם לחות טיפולי 300,ניאופארם,צרפת,סטלטופיה פלוס קרם לחות טיפולי,מיליליטר,300.00,"100 מ""ל",0,1.00,201.90,0.00,1,0
2025-04-15,7290114969727,לייף בייביז מחית תפוחי עץ סקוויז 90 גרם,לייף,ספרד,מחית תפוחי עץ סקוויז,גרם,90.00,100 גרם,0,1.00,4.50,0.00,1,0
2025-04-09,7290109923185,אסטוניש טבליות הפלא לאסלה- ורדים,יעקובי,,טבליות הפלא לאסלה - בניחוח ורדים,,8.00,0.00,0,1.00,19.90,2.48,1,0
2025-08-03,3600524165147,לוריאל רויטליפט גל ניקוי חומצה גליקולית,לוריאל,גרמניה,REVITALIFT ג'ל ניקוי חומצה גליקולית,מיליליטר,150.00,"100 מ""ל",0,1.00,43.00,0.00,1,0
2025-08-11,7290002730262,פלמוליב נוזל כלים 750 קלאסי ירוק,שסטוביץ,יוון,סבון כלים קלאסי,מיליליטר,750.00,"100 מ""ל",0,1.00,15.90,0.00,1,0
2025-04-09,7290115044690,ספריי סרום לשיער מתולתל 150 מל,General,ישראל,ספריי סרום לשיער מתולתל,מיליליטר,150.00,"100 מ""ל",0,1.00,40.90,0.00,1,0
2025-06-09,8445291028838,מטרנה מחית תפוח עץ 190 גרם,אסם,פולין,מחית תפוח עץ,גרם,190.00,100 גרם,0,1.00,7.90,0.00,1,0
2025-04-23,7290011552350,קול צלול 48 כמוסות,נורוליס,,קול צלול כמוסות רכות מרעננות בטעם מנטה ללא תוספת סוכר,,48.00,0.00,0,1.00,59.90,1.24,1,0
2025-04-29,7290006437044,פרוביוטיק 60 כמוסות DIGEST,אלטמן,,פרוביוטיק DIGEST,,60.00,0.00,0,1.00,159.90,2.66,1,0
2025-06-01,7290104969805,קרליין חלב פנים מיסיליירי,General,ישראל,חלב פנים מיסיליירי,מיליליטר,400.00,"100 מ""ל",0,1.00,46.00,0.00,1,0
2025-08-15,4800888219527,דאב דאו סטיק אינוויזיבל דריי 50 גרם,יוניליוור,,דאודורנט סטיק אינוויזיבל דריי,גרם,50.00,100 גרם,0,1.00,28.90,0.00,1,0
2025-05-11,7290108456714,סאנדיי 20 שקיות זיפר כפול בינוניות,General,סין,שקיות זיפר כפול סגירה הרמטית לשימוש רב פעמי,,20.00,0.00,0,1.00,12.90,0.64,1,0
2025-08-15,7290114752695,פמפרס הרמוני מארז התנסות,דיפלומט,גרמניה,מארז התנסות,,0.00,0.00,0,1.00,28.90,28.90,1,0
2025-06-23,3661434006548,אוריאז בריאדרם-סיקה קרם קופר-זינק +SPF50,סמואלוב,צרפת,בריאדרם-סיקה קרם עם קופר-זינק +SPF50,מיליליטר,40.00,"100 מ""ל",0,1.00,86.90,0.02,1,0
2025-08-15,7290011765118,קרמה MEN קצף גילוח דליקט 200 מל,החברה הדרומית,,קצף גילוח לעור עדין,מיליליטר,200.00,"100 מ""ל",0,1.00,12.90,0.00,1,0
2025-05-28,7290103443108,לייף מגבונים להסרת לק 10 יח- חדש,DPL,,מגבונים להסרת לק,,0.00,0.00,0,1.00,9.90,9.90,1,0
2025-04-28,7290019965800,טפטפים+ טאמי 30 יחידות,כ.צ.ט,ישראל,טאמי - אריות ג'לי בטעם תות,,30.00,0.00,0,1.00,54.90,1.83,1,0
2025-04-07,3337875795265,וישי קפיטל סוליי אנטי אייג תחליבSPF+גוון,נורוליס,צרפת,קפיטל סוליי אנטי אייג' תחליב SPF50 עם גוון,מיליליטר,40.00,"100 מ""ל",0,1.00,131.00,0.03,1,0
2025-02-02,8809255786392,איירבוריאן BB קרם לגוון עור זהוב / שזוף,General,קוריאה הדרומית,BB קרם לגוון עור זהוב / שזוף עם מקדם הגנה SPF20,מיליליטר,40.00,"100 מ""ל",0,1.00,249.00,0.06,1,0
2025-04-20,5713795110216,BIBS מוצץ לטקס מידה 1 COLOUR כחול,איתן,דנמרק,מוצץ לטקס מידה 1 COLOUR,,2.00,0.00,0,1.00,79.90,39.95,1,0
2025-06-05,7290120938908,לייף וולנס פריכיות אורז מלא בתיבול זעתר,פרח,ישראל,לייף וולנס פריכיות אורז מלא בתיבול זעתר,גרם,50.00,100 גרם,0,1.00,7.90,0.00,1,0
2025-04-20,3282770152463,אוון מים מיסלריים 200 מל,מדיליין פריגו,,מים מיסלריים,מיליליטר,200.00,"100 מ""ל",0,1.00,99.90,0.00,1,0
2025-05-31,7290109314228,לייף לקטאז 4000 דיספנסר 100 טבליות קטנות,פרופשונל,גרמניה,לקטאז FCC 4000,,100.00,0.00,0,1.00,69.90,0.69,1,0
2025-04-28,7290011291068,נוטריקר ולריאן תמצית,מרשל,,תמצית ולריאן,,0.00,0.00,0,1.00,70.90,70.90,1,0
2025-04-15,7290111605024,לייף כוס אימון עם פיה 340 מל סגול/ורוד,ויטאל בייבי,סין,"בקבוק אימון לתינוק ללא נזילות 9+ חודשים 340 מ""ל",,0.00,0.00,0,1.00,32.90,32.90,1,0
2025-05-14,7290000560557,אדג` ג`ל גילוח מועשר בלחות 198 גרם,דנשר,בריטניה,ג'ל גילוח מועשר בלחות וויטמין E,גרם,217.00,100 גרם,0,1.00,20.90,0.00,1,0
2025-04-29,5900717767829,Lirene ויטמין אנרגי מים מיסלאריים C+E,איתן,פולין,ויטמין אנרג'י מים מיסלאריים C+E,מיליליטר,400.00,"100 מ""ל",0,1.00,50.90,0.00,1,0
2025-04-09,5060152827219,קרם גוף קסם דובדבן הבר 250 מל,כמיפל,בריטניה,קרם גוף קסם דובדבן הבר,מיליליטר,250.00,"100 מ""ל",0,1.00,35.90,0.00,1,0
2025-04-28,7290018439043,נוטריקר מגנזיום WELL           כמוסות 90,מרשל,ארצות הברית,מגנזיום WELL,,90.00,0.00,0,1.00,139.90,1.55,1,0
2025-04-23,3337875597388,סרווה קרם לחות לעור יבש-יבש מאוד 454,נורוליס,צרפת,קרם לחות לעור יבש עד יבש מאוד,גרם,454.00,100 גרם,0,1.00,120.90,0.00,1,0
2025-06-06,7290000120836,הלמנס מיונז אמיתי 394 גרם,יוניליוור,קנדה,מיונז אמיתי,גרם,394.00,100 גרם,0,1.00,9.90,0.00,1,0
2025-01-08,074764652393,ארדל ריסים וויפס ריסים 603,רייס,ארצות הברית,WISPIES CLUSTERS ריסים 603,,0.00,0.00,0,1.00,41.20,41.20,1,0
2025-04-15,7290113860650,לייף בייביז תחליב רחצה להזנת העור 750 מל,לייף,ישראל,תחליב רחצה מועשר בלחות,מיליליטר,750.00,"100 מ""ל",0,1.00,16.90,0.00,1,0
2025-04-09,7290011026516,קמיל בלו קרמאף 30 גרם,General,,קרמאף לעור עדין במיוחד,גרם,30.00,100 גרם,0,1.00,26.90,0.00,1,0
2025-04-24,7290008968560,פרוקטו אובלפיכה סבון היגייני 150 מל,סקין אנד מור,ישראל,סבון היגייני לשימוש באזור פי הטבעת,מיליליטר,150.00,"100 מ""ל",0,1.00,50.90,0.00,1,0
2025-04-09,7290115045963,קרם גל מקצועי לתלתלים עם אחיזה רכה 500,General,ישראל,קרם ג'ל מקצועי לעיצוב והגדרת תלתלים עם אחיזה רכה,מיליליטר,500.00,"100 מ""ל",0,1.00,39.90,0.00,1,0
2025-04-09,7290104961892,נ.פורמולה קרטין אינטנס מסכה לשיער 350 מל,General,,מסכת קרטין טהור לשיער לעבר החלקה או עיצוב בחום,מיליליטר,350.00,"100 מ""ל",0,1.00,40.90,0.00,1,0
2025-06-24,3661434010026,אוריאז היסאק גל SOS מייבש,סמואלוב,צרפת,היסאק גל SOS מייבש,מיליליטר,15.00,"100 מ""ל",0,1.00,88.90,0.05,1,0
2025-04-09,4056800868001,קולסטון אינטנס מיני קיט 304/0 חום בינוני,דיפלומט,גרמניה,קרם צבע לשיער 304/0 חום בינוני,,0.00,0.00,0,1.00,24.90,24.90,1,0
2025-05-04,7290111099977,דר עור ריניו קרם לילה לצמצום קמטים ראשונ,ניאופארם,ישראל,RENEW-OR קרם לילה לצמצום קמטים ראשוניים,מיליליטר,50.00,"100 מ""ל",0,1.00,179.90,0.03,1,0
2025-08-14,7290018124031,לה בוטה קרם גוף אליקסיר 400 מל,ארגניה,ישראל,קרם גוף אליקסיר,מיליליטר,400.00,"100 מ""ל",0,1.00,69.90,0.00,1,0
2025-04-25,7290111591792,סאנדיי נייר אפייה 50 יחידות          חדש,לייף,פולין,נייר אפייה,,50.00,0.00,0,1.00,10.90,0.21,1,0
2025-04-24,7290018830796,בוטאו משחת החתלה,K-CARE,ישראל,משחת החתלה,מיליליטר,75.00,"100 מ""ל",0,1.00,50.90,0.00,1,0
2025-03-12,7290120931619,TMHאוברול קימונו חגיגי 6-12,מיננה,בריטניה,אוברול קימונו חגיגי 6-12,,0.00,0.00,0,1.00,95.90,95.90,1,0
2025-04-09,7610458309209,920-מברשת לתותבות/פלטות אורטודנטיות תכלת,סיראם,,920-מברשת לתותבות/פלטות אורטודנטיות תכלת,,0.00,0.00,0,1.00,42.90,42.90,1,0
2025-06-01,3264680043444,נוקס וורי רוז מים מיסלריים 3 ב1,לילית,צרפת,VERY ROSE מים מיסלריים 3 ב1,מיליליטר,200.00,"100 מ""ל",0,1.00,86.00,0.00,1,0
2025-03-18,7290014397835,סנו מט דוחה יתושים סמארט,General,,,מיליליטר,35.00,"100 מ""ל",0,1.00,40.90,0.01,1,0
